############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 800
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 2
# dimension of the FFT mesh                : 20 x 20 x 1
# number of wait steps before measurement  : 1000000
# frequency of the measurement             : 10
# output result after this many measurement: 50000
# number of processors used by this run    : 1
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
20 20 1 2
# l1 l2 l3 k atom_id
12 9 0 1 386
12 10 0 0 425
12 10 0 1 426
12 11 0 0 465
12 11 0 1 466
12 12 0 0 505
12 12 0 1 506
12 13 0 0 545
12 13 0 1 546
12 14 0 0 585
12 14 0 1 586
12 15 0 0 625
12 15 0 1 626
12 16 0 0 665
12 16 0 1 666
12 17 0 0 705
12 17 0 1 706
12 18 0 0 745
12 18 0 1 746
12 19 0 0 785
12 19 0 1 786
13 0 0 0 27
13 0 0 1 28
13 1 0 0 67
13 1 0 1 68
13 2 0 0 107
13 2 0 1 108
13 3 0 0 147
13 3 0 1 148
13 4 0 0 187
13 4 0 1 188
13 5 0 0 227
13 5 0 1 228
13 6 0 0 267
13 6 0 1 268
13 7 0 0 307
13 7 0 1 308
13 8 0 0 347
13 8 0 1 348
13 9 0 0 387
13 9 0 1 388
13 10 0 0 427
13 10 0 1 428
13 11 0 0 467
13 11 0 1 468
13 12 0 0 507
13 12 0 1 508
13 13 0 0 547
13 13 0 1 548
13 14 0 0 587
13 14 0 1 588
13 15 0 0 627
13 15 0 1 628
13 16 0 0 667
13 16 0 1 668
13 17 0 0 707
13 17 0 1 708
13 18 0 0 747
13 18 0 1 748
13 19 0 0 787
13 19 0 1 788
14 0 0 0 29
14 0 0 1 30
14 1 0 0 69
14 1 0 1 70
14 2 0 0 109
14 2 0 1 110
14 3 0 0 149
14 3 0 1 150
14 4 0 0 189
14 4 0 1 190
14 5 0 0 229
14 5 0 1 230
14 6 0 0 269
14 6 0 1 270
14 7 0 0 309
14 7 0 1 310
14 8 0 0 349
14 8 0 1 350
14 9 0 0 389
14 9 0 1 390
14 10 0 0 429
14 10 0 1 430
14 11 0 0 469
14 11 0 1 470
14 12 0 0 509
14 12 0 1 510
14 13 0 0 549
14 13 0 1 550
14 14 0 0 589
14 14 0 1 590
14 15 0 0 629
14 15 0 1 630
14 16 0 0 669
14 16 0 1 670
14 17 0 0 709
14 17 0 1 710
14 18 0 0 749
14 18 0 1 750
14 19 0 0 789
14 19 0 1 790
15 0 0 0 31
15 0 0 1 32
15 1 0 0 71
15 1 0 1 72
15 2 0 0 111
15 2 0 1 112
15 3 0 0 151
15 3 0 1 152
15 4 0 0 191
15 4 0 1 192
15 5 0 0 231
15 5 0 1 232
15 6 0 0 271
15 6 0 1 272
15 7 0 0 311
15 7 0 1 312
15 8 0 0 351
15 8 0 1 352
15 9 0 0 391
15 9 0 1 392
15 10 0 0 431
15 10 0 1 432
15 11 0 0 471
15 11 0 1 472
15 12 0 0 511
15 12 0 1 512
15 13 0 0 551
15 13 0 1 552
15 14 0 0 591
15 14 0 1 592
15 15 0 0 631
15 15 0 1 632
15 16 0 0 671
15 16 0 1 672
15 17 0 0 711
15 17 0 1 712
15 18 0 0 751
15 18 0 1 752
15 19 0 0 791
15 19 0 1 792
16 0 0 0 33
16 0 0 1 34
16 1 0 0 73
16 1 0 1 74
16 2 0 0 113
16 2 0 1 114
16 3 0 0 153
16 3 0 1 154
16 4 0 0 193
16 4 0 1 194
16 5 0 0 233
16 5 0 1 234
16 6 0 0 273
16 6 0 1 274
16 7 0 0 313
16 7 0 1 314
16 8 0 0 353
16 8 0 1 354
16 9 0 0 393
16 9 0 1 394
16 10 0 0 433
16 10 0 1 434
16 11 0 0 473
16 11 0 1 474
16 12 0 0 513
16 12 0 1 514
16 13 0 0 553
16 13 0 1 554
16 14 0 0 593
16 14 0 1 594
16 15 0 0 633
16 15 0 1 634
16 16 0 0 673
16 16 0 1 674
16 17 0 0 713
16 17 0 1 714
16 18 0 0 753
16 18 0 1 754
16 19 0 0 793
16 19 0 1 794
17 0 0 0 35
17 0 0 1 36
17 1 0 0 75
17 1 0 1 76
17 2 0 0 115
17 2 0 1 116
17 3 0 0 155
17 3 0 1 156
17 4 0 0 195
17 4 0 1 196
17 5 0 0 235
17 5 0 1 236
17 6 0 0 275
17 6 0 1 276
17 7 0 0 315
17 7 0 1 316
17 8 0 0 355
17 8 0 1 356
17 9 0 0 395
17 9 0 1 396
17 10 0 0 435
17 10 0 1 436
17 11 0 0 475
17 11 0 1 476
17 12 0 0 515
17 12 0 1 516
17 13 0 0 555
17 13 0 1 556
17 14 0 0 595
17 14 0 1 596
17 15 0 0 635
17 15 0 1 636
17 16 0 0 675
17 16 0 1 676
17 17 0 0 715
17 17 0 1 716
17 18 0 0 755
17 18 0 1 756
17 19 0 0 795
17 19 0 1 796
18 0 0 0 37
18 0 0 1 38
18 1 0 0 77
18 1 0 1 78
18 2 0 0 117
18 2 0 1 118
18 3 0 0 157
18 3 0 1 158
18 4 0 0 197
18 4 0 1 198
18 5 0 0 237
18 5 0 1 238
18 6 0 0 277
18 6 0 1 278
18 7 0 0 317
18 7 0 1 318
18 8 0 0 357
18 8 0 1 358
18 9 0 0 397
18 9 0 1 398
18 10 0 0 437
18 10 0 1 438
18 11 0 0 477
18 11 0 1 478
18 12 0 0 517
18 12 0 1 518
18 13 0 0 557
18 13 0 1 558
18 14 0 0 597
18 14 0 1 598
18 15 0 0 637
18 15 0 1 638
18 16 0 0 677
18 16 0 1 678
18 17 0 0 717
18 17 0 1 718
18 18 0 0 757
18 18 0 1 758
18 19 0 0 797
18 19 0 1 798
19 0 0 0 39
19 0 0 1 40
19 1 0 0 79
19 1 0 1 80
19 2 0 0 119
19 2 0 1 120
19 3 0 0 159
19 3 0 1 160
19 4 0 0 199
19 4 0 1 200
19 5 0 0 239
19 5 0 1 240
19 6 0 0 279
19 6 0 1 280
19 7 0 0 319
19 7 0 1 320
19 8 0 0 359
19 8 0 1 360
19 9 0 0 399
19 9 0 1 400
19 10 0 0 439
19 10 0 1 440
19 11 0 0 479
19 11 0 1 480
19 12 0 0 519
19 12 0 1 520
19 13 0 0 559
19 13 0 1 560
19 14 0 0 599
19 14 0 1 600
19 15 0 0 639
19 15 0 1 640
19 16 0 0 679
19 16 0 1 680
19 17 0 0 719
19 17 0 1 720
19 18 0 0 759
19 18 0 1 760
19 19 0 0 799
19 19 0 1 800
############################################################
############################################################
# Current time step                      : 1500000
# Total number of measurements           : 50000
# Average temperature of the measurement : 787.206
# Boltzmann constant under current units : 8.61734e-05
# basis vector A1 = [2.55448 0 0]
# basis vector A2 = [1.27724 2.21225 0]
# basis vector A3 = [0 0 4.17147]
############################################################
# qx	 qy 	 qz 		 Phi(q)
0 0 0 0.00776326 0 1.02721e-06 0 -0.000239151 0 -0.00776326 0 -1.02721e-06 0 0.000239151 0 1.02721e-06 0 0.00774708 0 0.000161976 0 -1.02721e-06 0 -0.00774708 0 -0.000161976 0 -0.000239151 0 0.000161976 0 0.538386 0 0.000239151 0 -0.000161976 0 -0.538386 0 -0.00776326 0 -1.02721e-06 0 0.000239151 0 0.00776326 0 1.02721e-06 0 -0.000239151 0 -1.02721e-06 0 -0.00774708 0 -0.000161976 0 1.02721e-06 0 0.00774708 0 0.000161976 0 0.000239151 0 -0.000161976 0 -0.538386 0 -0.000239151 0 0.000161976 0 0.538386 0
0 0.05 0 0.326858 -1.84419e-13 -0.083039 0.00305097 0.00759202 0.0342295 -0.040047 -0.00187697 -0.0721018 0.00278611 -0.0107949 -0.0312925 -0.083039 -0.00305097 0.226521 -4.7458e-14 -0.00343845 -0.000703855 -0.0738548 -0.00315992 -0.113621 -1.50968e-05 0.00338483 -0.000769096 0.00759202 -0.0342295 -0.00343845 0.000703855 0.198534 -6.25759e-14 -0.0037863 0.0329536 0.000994944 -0.000313906 -0.197398 0.0206667 -0.040047 0.00187697 -0.0738548 0.00315992 -0.0037863 -0.0329536 0.319341 1.09214e-13 -0.0781872 0.000998877 0.00724246 0.0343716 -0.0721018 -0.00278611 -0.113621 1.50968e-05 0.000994944 0.000313906 -0.0781872 -0.000998877 0.223071 2.20692e-14 -0.00108865 -0.00131102 -0.0107949 0.0312925 0.00338483 0.000769096 -0.197398 -0.0206667 0.00724246 -0.0343716 -0.00108865 0.00131102 0.198527 -6.16439e-14
0 0.1 0 2.2639 6.84946e-16 -0.546981 0.0250862 -0.000245872 0.0122018 -0.643794 0.0588003 -0.335086 -0.0761123 0.00198834 -0.0118646 -0.546981 -0.0250862 1.43992 5.16317e-16 -0.00072483 -0.00505458 -0.327405 -0.076826 -0.855394 0.0649163 -0.000846772 0.00334965 -0.000245872 -0.0122018 -0.00072483 0.00505458 0.640204 7.20314e-16 -0.00013417 0.0126745 0.000771133 -0.00521541 -0.626269 0.130682 -0.643794 -0.0588003 -0.327405 0.076826 -0.00013417 -0.0126745 2.24294 -1.99258e-15 -0.544589 -0.0457851 0.00669414 0.0136421 -0.335086 0.0761123 -0.855394 -0.0649163 0.000771133 0.00521541 -0.544589 0.0457851 1.44329 4.43106e-15 -0.00368434 -0.00530007 0.00198834 0.0118646 -0.000846772 -0.00334965 -0.626269 -0.130682 0.00669414 -0.0136421 -0.00368434 0.00530007 0.640584 -1.26989e-15
0 0.15 0 6.96089 -6.87089e-16 -1.93285 0.192944 0.00286958 -0.00727812 -1.84973 0.183991 -0.91318 -0.310756 -0.000857155 -0.00060155 -1.93285 -0.192944 4.05395 -1.03414e-15 0.00173167 0.00226736 -0.929464 -0.282058 -2.22147 0.270516 -0.000935095 0.00440924 0.00286958 0.00727812 0.00173167 -0.00226736 0.827175 5.96792e-15 0.00250044 0.00248649 -0.00183443 -0.00264506 -0.78552 0.244817 -1.84973 -0.183991 -0.929464 0.282058 0.00250044 -0.00248649 6.89338 3.4932e-15 -1.89004 -0.156215 -0.000808016 -0.00660585 -0.91318 0.310756 -2.22147 -0.270516 -0.00183443 0.00264506 -1.89004 0.156215 4.02829 -1.94807e-16 -0.000565066 0.00144333 -0.000857155 0.00060155 -0.000935095 -0.00440924 -0.78552 -0.244817 -0.000808016 0.00660585 -0.000565066 -0.00144333 0.827329 5.41699e-15
0 0.2 0 15.8412 -1.70419e-16 -4.32823 0.196185 0.00241253 0.00272365 -3.60645 0.224292 -2.56694 -0.343447 -0.0032585 -0.000186963 -4.32823 -0.196185 7.88731 4.09112e-15 0.0113018 0.00885289 -2.51887 -0.203959 -3.62522 0.226098 -0.0125258 -0.0068444 0.00241253 -0.00272365 0.0113018 -0.00885289 0.83946 2.07624e-15 0.000659349 0.00239824 -0.0115143 0.0111273 -0.762286 0.311656 -3.60645 -0.224292 -2.51887 0.203959 0.000659349 -0.00239824 15.8521 -7.77174e-16 -4.37755 -0.0414808 -0.000864528 0.000594978 -2.56694 0.343447 -3.62522 -0.226098 -0.0115143 -0.0111273 -4.37755 0.0414808 7.93613 5.7145e-17 0.01597 0.00801692 -0.0032585 0.000186963 -0.0125258 0.0068444 -0.762286 -0.311656 -0.000864528 -0.000594978 0.01597 -0.00801692 0.838618 2.07655e-15
0 0.25 0 28.6104 1.41368e-15 -6.77261 -0.0464683 -0.00245446 0.0250872 -7.0927 0.700253 -5.39151 -0.368958 -0.0165259 -0.0233859 -6.77261 0.0464683 12.569 -1.28321e-16 -0.00613216 0.0119672 -5.26198 -0.290831 -5.19026 0.137956 0.00751118 -0.0131816 -0.00245446 -0.0250872 -0.00613216 -0.0119672 0.810839 -1.27065e-15 0.0247326 0.0142919 -0.0075261 0.0148293 -0.693706 0.343869 -7.0927 -0.700253 -5.26198 0.290831 0.0247326 -0.0142919 28.246 1.70579e-15 -6.67601 0.103793 -0.0230762 0.0211779 -5.39151 0.368958 -5.19026 -0.137956 -0.0075261 -0.0148293 -6.67601 -0.103793 12.5904 1.34307e-15 0.0148864 0.0106622 -0.0165259 0.0233859 0.00751118 0.0131816 -0.693706 -0.343869 -0.0230762 -0.0211779 0.0148864 -0.0106622 0.811012 -1.29367e-15
0 0.3 0 42.1011 2.73912e-16 -8.84888 -0.491863 -0.0109176 0.0285283 -10.9127 1.28781 -8.79061 -0.260197 -0.00402512 -0.0288791 -8.84888 0.491863 17.8428 -6.17185e-16 0.00162412 -1.49198e-05 -9.07002 -0.300155 -6.94715 -0.125532 -0.00282795 0.000211831 -0.0109176 -0.0285283 0.00162412 1.49198e-05 0.763946 5.71355e-16 0.046215 0.0228273 -0.0232606 0.000948851 -0.603017 0.334162 -10.9127 -1.28781 -9.07002 0.300155 0.046215 -0.0228273 42.8181 2.74179e-14 -8.98033 0.466582 -0.0182496 0.0422549 -8.79061 0.260197 -6.94715 0.125532 -0.0232606 -0.000948851 -8.98033 -0.466582 17.7661 1.82327e-15 0.0134767 -0.0106701 -0.00402512 0.0288791 -0.00282795 -0.000211831 -0.603017 -0.334162 -0.0182496 -0.0422549 0.0134767 0.0106701 0.760005 3.89555e-16
0 0.35 0 54.6799 -5.90445e-15 -10.6836 -0.765015 -0.00270141 -0.00364266 -15.3062 2.65724 -11.5004 -0.789901 0.0190134 0.00887604 -10.6836 0.765015 22.2788 -9.822e-16 0.0179281 -0.0165298 -11.712 -0.772303 -8.67353 -0.00620107 -0.0139781 0.0226909 -0.00270141 0.00364266 0.0179281 0.0165298 0.715699 2.36253e-17 0.00221645 -0.0274571 -0.0188306 -0.00507511 -0.516288 0.285785 -15.3062 -2.65724 -11.712 0.772303 0.00221645 0.0274571 54.5576 -7.875e-16 -10.5022 0.761282 -0.000730909 -0.0360644 -11.5004 0.789901 -8.67353 0.00620107 -0.0188306 0.00507511 -10.5022 -0.761282 21.9884 -9.06434e-16 0.00536852 -0.00994041 0.0190134 -0.00887604 -0.0139781 -0.0226909 -0.516288 -0.285785 -0.000730909 0.0360644 0.00536852 0.00994041 0.711922 2.45151e-18
0 0.4 0 59.6183 -7.03172e-15 -8.18331 -0.897354 -0.0196802 -0.00698159 -25.5104 5.65119 -10.6846 -2.33959 0.0208823 0.02182 -8.18331 0.897354 23.1598 1.14601e-15 -0.00231446 0.0125895 -10.8273 -2.3592 -11.5827 0.881145 0.00364608 -0.00722813 -0.0196802 0.00698159 -0.00231446 -0.0125895 0.682761 -2.71475e-17 0.0357039 0.0222657 -0.000843257 -0.00318759 -0.447621 0.211866 -25.5104 -5.65119 -10.8273 2.3592 0.0357039 -0.0222657 59.5733 -4.90362e-15 -8.0725 0.843006 -0.0266023 0.0117484 -10.6846 2.33959 -11.5827 -0.881145 -0.000843257 0.00318759 -8.0725 -0.843006 23.0055 6.01634e-16 -0.000379717 -0.00507642 0.0208823 -0.02182 0.00364608 0.00722813 -0.447621 -0.211866 -0.0266023 -0.0117484 -0.000379717 0.00507642 0.67741 8.22901e-18
0 0.45 0 56.5672 -7.24952e-16 -2.342 -0.858827 0.00514515 0.00418592 -40.6182 6.39373 -5.8372 -2.8533 -0.0196496 0.0118112 -2.342 0.858827 21.7657 5.71519e-19 0.0206273 -0.00871934 -5.70811 -2.66516 -16.5818 1.08518 -0.0200779 0.0120399 0.00514515 -0.00418592 0.0206273 0.00871934 0.654402 -1.31195e-16 0.0277005 -0.000357853 -0.0383573 -0.00412118 -0.399147 0.113526 -40.6182 -6.39373 -5.70811 2.66516 0.0277005 0.000357853 56.5672 3.9237e-15 -2.38587 1.01651 -0.0166584 -0.0105136 -5.8372 2.8533 -16.5818 -1.08518 -0.0383573 0.00412118 -2.38587 -1.01651 21.8311 -2.92895e-15 0.0396896 -0.0112167 -0.0196496 -0.0118112 -0.0200779 -0.0120399 -0.399147 -0.113526 -0.0166584 0.0105136 0.0396896 0.0112167 0.651666 -1.28672e-16
0 0.5 0 58.3428 0 -0.850995 0 0.0108783 0 -47.7736 0 -4.23358 0 0.0146876 0 -0.850995 0 22.256 0 0.0117611 0 -4.37917 0 -18.7227 0 -0.00405169 0 0.0108783 0 0.0117611 0 0.639727 0 -0.0220857 0 -0.00283331 0 -0.385402 0 -47.7736 0 -4.37917 0 -0.0220857 0 58.351 0 -0.651858 0 -0.00500475 0 -4.23358 0 -18.7227 0 -0.00283331 0 -0.651858 0 22.1483 0 -0.00198545 0 0.0146876 0 -0.00405169 0 -0.385402 0 -0.00500475 0 -0.00198545 0 0.646399 0
0 0.55 0 56.5672 -1.06711e-14 -2.342 0.858827 0.00514515 -0.00418592 -40.6182 -6.39373 -5.8372 2.8533 -0.0196496 -0.0118112 -2.342 -0.858827 21.7657 1.6732e-15 0.0206273 0.00871934 -5.70811 2.66516 -16.5818 -1.08518 -0.0200779 -0.0120399 0.00514515 0.00418592 0.0206273 -0.00871934 0.654402 2.39456e-17 0.0277005 0.000357853 -0.0383573 0.00412118 -0.399147 -0.113526 -40.6182 6.39373 -5.70811 -2.66516 0.0277005 -0.000357853 56.5672 -9.29445e-15 -2.38587 -1.01651 -0.0166584 0.0105136 -5.8372 -2.8533 -16.5818 1.08518 -0.0383573 -0.00412118 -2.38587 1.01651 21.8311 1.68014e-15 0.0396896 0.0112167 -0.0196496 0.0118112 -0.0200779 0.0120399 -0.399147 0.113526 -0.0166584 -0.0105136 0.0396896 -0.0112167 0.651666 3.89039e-17
