############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 800
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 2
# dimension of the FFT mesh                : 20 x 20 x 1
# number of wait steps before measurement  : 1000000
# frequency of the measurement             : 10
# output result after this many measurement: 50000
# number of processors used by this run    : 1
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
20 20 1 2
# l1 l2 l3 k atom_id
12 9 0 1 386
12 10 0 0 425
12 10 0 1 426
12 11 0 0 465
12 11 0 1 466
12 12 0 0 505
12 12 0 1 506
12 13 0 0 545
12 13 0 1 546
12 14 0 0 585
12 14 0 1 586
12 15 0 0 625
12 15 0 1 626
12 16 0 0 665
12 16 0 1 666
12 17 0 0 705
12 17 0 1 706
12 18 0 0 745
12 18 0 1 746
12 19 0 0 785
12 19 0 1 786
13 0 0 0 27
13 0 0 1 28
13 1 0 0 67
13 1 0 1 68
13 2 0 0 107
13 2 0 1 108
13 3 0 0 147
13 3 0 1 148
13 4 0 0 187
13 4 0 1 188
13 5 0 0 227
13 5 0 1 228
13 6 0 0 267
13 6 0 1 268
13 7 0 0 307
13 7 0 1 308
13 8 0 0 347
13 8 0 1 348
13 9 0 0 387
13 9 0 1 388
13 10 0 0 427
13 10 0 1 428
13 11 0 0 467
13 11 0 1 468
13 12 0 0 507
13 12 0 1 508
13 13 0 0 547
13 13 0 1 548
13 14 0 0 587
13 14 0 1 588
13 15 0 0 627
13 15 0 1 628
13 16 0 0 667
13 16 0 1 668
13 17 0 0 707
13 17 0 1 708
13 18 0 0 747
13 18 0 1 748
13 19 0 0 787
13 19 0 1 788
14 0 0 0 29
14 0 0 1 30
14 1 0 0 69
14 1 0 1 70
14 2 0 0 109
14 2 0 1 110
14 3 0 0 149
14 3 0 1 150
14 4 0 0 189
14 4 0 1 190
14 5 0 0 229
14 5 0 1 230
14 6 0 0 269
14 6 0 1 270
14 7 0 0 309
14 7 0 1 310
14 8 0 0 349
14 8 0 1 350
14 9 0 0 389
14 9 0 1 390
14 10 0 0 429
14 10 0 1 430
14 11 0 0 469
14 11 0 1 470
14 12 0 0 509
14 12 0 1 510
14 13 0 0 549
14 13 0 1 550
14 14 0 0 589
14 14 0 1 590
14 15 0 0 629
14 15 0 1 630
14 16 0 0 669
14 16 0 1 670
14 17 0 0 709
14 17 0 1 710
14 18 0 0 749
14 18 0 1 750
14 19 0 0 789
14 19 0 1 790
15 0 0 0 31
15 0 0 1 32
15 1 0 0 71
15 1 0 1 72
15 2 0 0 111
15 2 0 1 112
15 3 0 0 151
15 3 0 1 152
15 4 0 0 191
15 4 0 1 192
15 5 0 0 231
15 5 0 1 232
15 6 0 0 271
15 6 0 1 272
15 7 0 0 311
15 7 0 1 312
15 8 0 0 351
15 8 0 1 352
15 9 0 0 391
15 9 0 1 392
15 10 0 0 431
15 10 0 1 432
15 11 0 0 471
15 11 0 1 472
15 12 0 0 511
15 12 0 1 512
15 13 0 0 551
15 13 0 1 552
15 14 0 0 591
15 14 0 1 592
15 15 0 0 631
15 15 0 1 632
15 16 0 0 671
15 16 0 1 672
15 17 0 0 711
15 17 0 1 712
15 18 0 0 751
15 18 0 1 752
15 19 0 0 791
15 19 0 1 792
16 0 0 0 33
16 0 0 1 34
16 1 0 0 73
16 1 0 1 74
16 2 0 0 113
16 2 0 1 114
16 3 0 0 153
16 3 0 1 154
16 4 0 0 193
16 4 0 1 194
16 5 0 0 233
16 5 0 1 234
16 6 0 0 273
16 6 0 1 274
16 7 0 0 313
16 7 0 1 314
16 8 0 0 353
16 8 0 1 354
16 9 0 0 393
16 9 0 1 394
16 10 0 0 433
16 10 0 1 434
16 11 0 0 473
16 11 0 1 474
16 12 0 0 513
16 12 0 1 514
16 13 0 0 553
16 13 0 1 554
16 14 0 0 593
16 14 0 1 594
16 15 0 0 633
16 15 0 1 634
16 16 0 0 673
16 16 0 1 674
16 17 0 0 713
16 17 0 1 714
16 18 0 0 753
16 18 0 1 754
16 19 0 0 793
16 19 0 1 794
17 0 0 0 35
17 0 0 1 36
17 1 0 0 75
17 1 0 1 76
17 2 0 0 115
17 2 0 1 116
17 3 0 0 155
17 3 0 1 156
17 4 0 0 195
17 4 0 1 196
17 5 0 0 235
17 5 0 1 236
17 6 0 0 275
17 6 0 1 276
17 7 0 0 315
17 7 0 1 316
17 8 0 0 355
17 8 0 1 356
17 9 0 0 395
17 9 0 1 396
17 10 0 0 435
17 10 0 1 436
17 11 0 0 475
17 11 0 1 476
17 12 0 0 515
17 12 0 1 516
17 13 0 0 555
17 13 0 1 556
17 14 0 0 595
17 14 0 1 596
17 15 0 0 635
17 15 0 1 636
17 16 0 0 675
17 16 0 1 676
17 17 0 0 715
17 17 0 1 716
17 18 0 0 755
17 18 0 1 756
17 19 0 0 795
17 19 0 1 796
18 0 0 0 37
18 0 0 1 38
18 1 0 0 77
18 1 0 1 78
18 2 0 0 117
18 2 0 1 118
18 3 0 0 157
18 3 0 1 158
18 4 0 0 197
18 4 0 1 198
18 5 0 0 237
18 5 0 1 238
18 6 0 0 277
18 6 0 1 278
18 7 0 0 317
18 7 0 1 318
18 8 0 0 357
18 8 0 1 358
18 9 0 0 397
18 9 0 1 398
18 10 0 0 437
18 10 0 1 438
18 11 0 0 477
18 11 0 1 478
18 12 0 0 517
18 12 0 1 518
18 13 0 0 557
18 13 0 1 558
18 14 0 0 597
18 14 0 1 598
18 15 0 0 637
18 15 0 1 638
18 16 0 0 677
18 16 0 1 678
18 17 0 0 717
18 17 0 1 718
18 18 0 0 757
18 18 0 1 758
18 19 0 0 797
18 19 0 1 798
19 0 0 0 39
19 0 0 1 40
19 1 0 0 79
19 1 0 1 80
19 2 0 0 119
19 2 0 1 120
19 3 0 0 159
19 3 0 1 160
19 4 0 0 199
19 4 0 1 200
19 5 0 0 239
19 5 0 1 240
19 6 0 0 279
19 6 0 1 280
19 7 0 0 319
19 7 0 1 320
19 8 0 0 359
19 8 0 1 360
19 9 0 0 399
19 9 0 1 400
19 10 0 0 439
19 10 0 1 440
19 11 0 0 479
19 11 0 1 480
19 12 0 0 519
19 12 0 1 520
19 13 0 0 559
19 13 0 1 560
19 14 0 0 599
19 14 0 1 600
19 15 0 0 639
19 15 0 1 640
19 16 0 0 679
19 16 0 1 680
19 17 0 0 719
19 17 0 1 720
19 18 0 0 759
19 18 0 1 760
19 19 0 0 799
19 19 0 1 800
############################################################
############################################################
# Current time step                      : 1500000
# Total number of measurements           : 50000
# Average temperature of the measurement : 299.604
# Boltzmann constant under current units : 8.61734e-05
# basis vector A1 = [2.53087 0 0]
# basis vector A2 = [1.26543 2.1918 0]
# basis vector A3 = [0 0 4.13291]
############################################################
# qx	 qy 	 qz 		 Phi(q)
0 0 0 8.77919 0 4.86245 0 0.145837 0 -8.77919 0 -4.86245 0 -0.145837 0 4.86245 0 13.4629 0 0.188101 0 -4.86245 0 -13.4629 0 -0.188101 0 0.145837 0 0.188101 0 0.540959 0 -0.145837 0 -0.188101 0 -0.540959 0 -8.77919 0 -4.86245 0 -0.145837 0 8.77919 0 4.86245 0 0.145837 0 -4.86245 0 -13.4629 0 -0.188101 0 4.86245 0 13.4629 0 0.188101 0 -0.145837 0 -0.188101 0 -0.540959 0 0.145837 0 0.188101 0 0.540959 0
0 0.05 0 16.7436 1.58534e-11 -3.99999 -1.10884 -0.160585 -0.118703 -16.4256 1.78406 3.91749 0.433943 0.171258 0.100072 -3.99999 1.10884 11.3255 -2.239e-11 0.100552 -0.00596327 3.73839 -1.8448 -11.1648 0.611471 -0.0982521 0.0175856 -0.160585 0.118703 0.100552 0.00596327 0.710136 -2.36268e-13 0.14699 -0.137185 -0.0969978 0.00297661 -0.706123 0.0739597 -16.4256 -1.78406 3.73839 1.8448 0.14699 0.137185 16.7972 1.511e-11 -3.91037 -1.18291 -0.15997 -0.119843 3.91749 -0.433943 -11.1648 -0.611471 -0.0969978 -0.00297661 -3.91037 1.18291 11.2902 -2.177e-11 0.0956415 -0.00790255 0.171258 -0.100072 -0.0982521 -0.0175856 -0.706123 -0.0739597 -0.15997 0.119843 0.0956415 0.00790255 0.710081 -2.22325e-13
0 0.1 0 4.3885 -1.90471e-14 -0.0270486 0.202159 -0.0147858 -0.00039185 -3.92917 0.964486 -0.156511 -0.564702 0.014599 -0.0018729 -0.0270486 -0.202159 9.97032 8.37064e-14 0.0144426 -0.0116615 -0.0705624 0.0257135 -9.48467 0.61301 -0.0164769 0.0061529 -0.0147858 0.00039185 0.0144426 0.0116615 0.589545 2.70436e-15 0.0150714 -0.00753424 -0.0141 -0.00286698 -0.571965 0.119627 -3.92917 -0.964486 -0.0705624 -0.0257135 0.0150714 0.00753424 4.38749 -2.192e-14 -0.0792471 0.384194 -0.015706 -0.00315438 -0.156511 0.564702 -9.48467 -0.61301 -0.0141 0.00286698 -0.0792471 -0.384194 9.90357 7.8049e-14 0.0165895 0.000122047 0.014599 0.0018729 -0.0164769 -0.0061529 -0.571965 -0.119627 -0.015706 0.00315438 0.0165895 -0.000122047 0.589281 3.74877e-15
0 0.15 0 6.80221 5.36605e-15 -0.366046 -0.577422 -0.0245145 -0.0175998 -5.42301 1.99023 -0.125178 -0.205735 0.03031 0.0104231 -0.366046 0.577422 8.62552 -2.00651e-15 0.00546446 0.0190609 -0.309754 -0.786985 -7.44004 0.585398 -0.0232666 -0.0158407 -0.0245145 0.0175998 0.00546446 -0.0190609 1.03207 -4.13084e-18 0.0174012 -0.0230783 -0.00511883 0.0168873 -0.948445 0.29666 -5.42301 -1.99023 -0.309754 0.786985 0.0174012 0.0230783 6.82455 -3.53802e-15 -0.292002 -0.0167837 -0.00822711 -0.0210903 -0.125178 0.205735 -7.44004 -0.585398 -0.00511883 -0.0168873 -0.292002 0.0167837 8.46957 -1.90485e-15 0.010514 0.0182106 0.03031 -0.0104231 -0.0232666 0.0158407 -0.948445 -0.29666 -0.00822711 0.0210903 0.010514 -0.0182106 1.03181 2.39918e-15
0 0.2 0 9.46621 1.20621e-15 -0.631548 -0.015726 0.0103837 0.0228641 -6.91707 2.97443 -0.0191502 -0.738012 -0.0178325 -0.0118155 -0.631548 0.015726 8.89001 -1.04433e-14 -0.0122779 0.00506681 -0.0460322 -0.815728 -7.71344 1.47041 0.0157177 -0.00173334 0.0103837 -0.0228641 -0.0122779 -0.00506681 0.987288 -2.10658e-15 -0.00735899 0.0318435 -0.00604827 -0.016752 -0.887241 0.365231 -6.91707 -2.97443 -0.0460322 0.815728 -0.00735899 -0.0318435 9.58537 -1.0033e-15 -0.634351 -0.057398 0.0167909 0.0212796 -0.0191502 0.738012 -7.71344 -1.47041 -0.00604827 0.016752 -0.634351 0.057398 8.90778 7.4887e-15 -0.00160178 -0.021062 -0.0178325 0.0118155 0.0157177 0.00173334 -0.887241 -0.365231 0.0167909 -0.0212796 -0.00160178 0.021062 0.987227 -2.0307e-15
0 0.25 0 10.7521 -6.20964e-16 -1.03312 -0.621094 0.0125446 0.0175702 -6.2368 3.59762 -0.450146 -0.676531 -0.0165588 -0.00495453 -1.03312 0.621094 6.12341 -4.00314e-16 0.00191341 -0.000767384 -0.56791 -1.03132 -3.59701 0.436615 -0.00212275 -0.0071207 0.0125446 -0.0175702 0.00191341 0.000767384 1.11275 3.50385e-16 -0.027084 0.011383 -0.0153084 0.00828149 -0.949264 0.476177 -6.2368 -3.59762 -0.56791 1.03132 -0.027084 -0.011383 10.7531 -1.42097e-15 -0.97852 0.352176 0.0377091 0.00740581 -0.450146 0.676531 -3.59701 -0.436615 -0.0153084 -0.00828149 -0.97852 -0.352176 6.07762 -3.98478e-16 0.0172048 -0.00204742 -0.0165588 0.00495453 -0.00212275 0.0071207 -0.949264 -0.476177 0.0377091 -0.00740581 0.0172048 0.00204742 1.11339 4.62414e-16
0 0.3 0 12.8622 -2.06463e-15 -1.3486 -0.0274575 -0.0883726 0.059176 -6.82261 4.37676 -0.704073 -1.40499 0.0572455 -0.0851896 -1.3486 0.0274575 14.1258 7.08385e-15 -0.0131475 0.0859584 -0.490169 -1.26025 -11.0085 2.13101 -0.0628655 -0.0934961 -0.0883726 -0.059176 -0.0131475 -0.0859584 1.57579 -1.3381e-15 0.0954919 0.0620926 0.0182473 -0.0183138 -1.18284 0.669445 -6.82261 -4.37676 -0.490169 1.26025 0.0954919 -0.0620926 12.9323 -8.56437e-16 -1.58811 0.085823 -0.0381714 0.106418 -0.704073 1.40499 -11.0085 -2.13101 0.0182473 0.0183138 -1.58811 -0.085823 14.1115 -2.12351e-15 -0.0107288 -0.000297093 0.0572455 0.0851896 -0.0628655 0.0934961 -1.18284 -0.669445 -0.0381714 -0.106418 -0.0107288 0.000297093 1.57787 -9.851e-16
0 0.35 0 7.67974 -2.37656e-15 -1.02931 0.345003 0.0469595 -0.05039 -1.24412 0.459565 -1.08164 -0.361995 -0.0371547 0.0627406 -1.02931 -0.345003 12.2368 8.04888e-15 0.0963345 -0.0383237 -1.04052 -0.508671 -8.58171 1.2538 -0.019911 0.0894727 0.0469595 0.05039 0.0963345 0.0383237 0.782222 9.81155e-16 0.0160081 0.0816859 -0.0157515 0.134608 -0.412629 0.234687 -1.24412 -0.459565 -1.04052 0.508671 0.0160081 -0.0816859 7.73667 -1.14794e-15 -1.02656 -0.309263 0.021947 0.0584992 -1.08164 0.361995 -8.58171 -1.2538 -0.0157515 -0.134608 -1.02656 0.309263 12.2513 1.37807e-14 0.0456565 0.0994882 -0.0371547 -0.0627406 -0.019911 -0.0894727 -0.412629 -0.234687 0.021947 -0.0584992 0.0456565 -0.0994882 0.779099 5.00655e-16
0 0.4 0 7.84749 1.67137e-16 -1.09973 -0.140331 0.00282171 0.0196595 -1.99035 1.46441 -0.982265 -0.321317 0.00984301 -0.0246334 -1.09973 0.140331 8.63065 -3.27266e-17 -0.00506539 0.0143648 -1.04615 -0.305293 -4.36053 0.220073 -0.00457622 -0.0132018 0.00282171 -0.0196595 -0.00506539 -0.0143648 0.909302 5.42735e-17 -0.00252673 0.00954157 0.00295032 0.00414616 -0.673496 0.335039 -1.99035 -1.46441 -1.04615 0.305293 -0.00252673 -0.00954157 7.85731 9.36396e-17 -1.10515 0.181763 0.00747731 0.0173043 -0.982265 0.321317 -4.36053 -0.220073 0.00295032 -0.00414616 -1.10515 -0.181763 8.80768 8.76922e-17 -0.00286452 0.0107994 0.00984301 0.0246334 -0.00457622 0.0132018 -0.673496 -0.335039 0.00747731 -0.0173043 -0.00286452 -0.0107994 0.911 -1.06983e-16
0 0.45 0 10.3841 3.95607e-16 -1.72595 0.549491 0.0392926 -0.022223 1.72933 -2.05198 -1.82755 0.0607663 -0.0253184 0.000763829 -1.72595 -0.549491 11.8467 1.83212e-16 -0.00384721 -0.0486689 -1.92091 -0.0516873 -7.09224 0.442 0.00428577 0.0605216 0.0392926 0.022223 -0.00384721 0.0486689 0.733703 9.60264e-17 -0.0351066 0.00664535 -0.00707448 -0.0612456 -0.471332 0.138896 1.72933 2.05198 -1.92091 0.0516873 -0.0351066 -0.00664535 10.3646 -2.04679e-15 -1.7064 -0.45374 0.0574268 -0.0330287 -1.82755 -0.0607663 -7.09224 -0.442 -0.00707448 0.0612456 -1.7064 0.45374 11.814 -1.03247e-15 -0.0206048 -0.0604413 -0.0253184 -0.000763829 0.00428577 -0.0605216 -0.471332 -0.138896 0.0574268 0.0330287 -0.0206048 0.0604413 0.731188 -3.82515e-17
0 0.5 0 39.0857 0 -0.697132 0 -0.344364 0 -31.4007 0 -0.907399 0 0.173074 0 -0.697132 0 17.9203 0 0.026503 0 -1.43605 0 -14.3851 0 -0.0132543 0 -0.344364 0 0.026503 0 0.347053 0 0.279902 0 -0.00637225 0 -0.0934785 0 -31.4007 0 -1.43605 0 0.279902 0 40.1323 0 -1.3982 0 -0.223343 0 -0.907399 0 -14.3851 0 -0.00637225 0 -1.3982 0 18.0183 0 0.0460268 0 0.173074 0 -0.0132543 0 -0.0934785 0 -0.223343 0 0.0460268 0 0.348584 0
0 0.55 0 10.3841 8.50925e-16 -1.72595 -0.549491 0.0392926 0.022223 1.72933 2.05198 -1.82755 -0.0607663 -0.0253184 -0.000763829 -1.72595 0.549491 11.8467 5.23959e-16 -0.00384721 0.0486689 -1.92091 0.0516873 -7.09224 -0.442 0.00428577 -0.0605216 0.0392926 -0.022223 -0.00384721 -0.0486689 0.733703 9.70512e-17 -0.0351066 -0.00664535 -0.00707448 0.0612456 -0.471332 -0.138896 1.72933 -2.05198 -1.92091 -0.0516873 -0.0351066 0.00664535 10.3646 7.15279e-16 -1.7064 0.45374 0.0574268 0.0330287 -1.82755 0.0607663 -7.09224 0.442 -0.00707448 -0.0612456 -1.7064 -0.45374 11.814 2.36922e-15 -0.0206048 0.0604413 -0.0253184 0.000763829 0.00428577 0.0605216 -0.471332 0.138896 0.0574268 -0.0330287 -0.0206048 -0.0604413 0.731188 1.1929e-16
