############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 800
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 2
# dimension of the FFT mesh                : 20 x 20 x 1
# number of wait steps before measurement  : 1000000
# frequency of the measurement             : 10
# output result after this many measurement: 50000
# number of processors used by this run    : 1
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
20 20 1 2
# l1 l2 l3 k atom_id
12 9 0 1 386
12 10 0 0 425
12 10 0 1 426
12 11 0 0 465
12 11 0 1 466
12 12 0 0 505
12 12 0 1 506
12 13 0 0 545
12 13 0 1 546
12 14 0 0 585
12 14 0 1 586
12 15 0 0 625
12 15 0 1 626
12 16 0 0 665
12 16 0 1 666
12 17 0 0 705
12 17 0 1 706
12 18 0 0 745
12 18 0 1 746
12 19 0 0 785
12 19 0 1 786
13 0 0 0 27
13 0 0 1 28
13 1 0 0 67
13 1 0 1 68
13 2 0 0 107
13 2 0 1 108
13 3 0 0 147
13 3 0 1 148
13 4 0 0 187
13 4 0 1 188
13 5 0 0 227
13 5 0 1 228
13 6 0 0 267
13 6 0 1 268
13 7 0 0 307
13 7 0 1 308
13 8 0 0 347
13 8 0 1 348
13 9 0 0 387
13 9 0 1 388
13 10 0 0 427
13 10 0 1 428
13 11 0 0 467
13 11 0 1 468
13 12 0 0 507
13 12 0 1 508
13 13 0 0 547
13 13 0 1 548
13 14 0 0 587
13 14 0 1 588
13 15 0 0 627
13 15 0 1 628
13 16 0 0 667
13 16 0 1 668
13 17 0 0 707
13 17 0 1 708
13 18 0 0 747
13 18 0 1 748
13 19 0 0 787
13 19 0 1 788
14 0 0 0 29
14 0 0 1 30
14 1 0 0 69
14 1 0 1 70
14 2 0 0 109
14 2 0 1 110
14 3 0 0 149
14 3 0 1 150
14 4 0 0 189
14 4 0 1 190
14 5 0 0 229
14 5 0 1 230
14 6 0 0 269
14 6 0 1 270
14 7 0 0 309
14 7 0 1 310
14 8 0 0 349
14 8 0 1 350
14 9 0 0 389
14 9 0 1 390
14 10 0 0 429
14 10 0 1 430
14 11 0 0 469
14 11 0 1 470
14 12 0 0 509
14 12 0 1 510
14 13 0 0 549
14 13 0 1 550
14 14 0 0 589
14 14 0 1 590
14 15 0 0 629
14 15 0 1 630
14 16 0 0 669
14 16 0 1 670
14 17 0 0 709
14 17 0 1 710
14 18 0 0 749
14 18 0 1 750
14 19 0 0 789
14 19 0 1 790
15 0 0 0 31
15 0 0 1 32
15 1 0 0 71
15 1 0 1 72
15 2 0 0 111
15 2 0 1 112
15 3 0 0 151
15 3 0 1 152
15 4 0 0 191
15 4 0 1 192
15 5 0 0 231
15 5 0 1 232
15 6 0 0 271
15 6 0 1 272
15 7 0 0 311
15 7 0 1 312
15 8 0 0 351
15 8 0 1 352
15 9 0 0 391
15 9 0 1 392
15 10 0 0 431
15 10 0 1 432
15 11 0 0 471
15 11 0 1 472
15 12 0 0 511
15 12 0 1 512
15 13 0 0 551
15 13 0 1 552
15 14 0 0 591
15 14 0 1 592
15 15 0 0 631
15 15 0 1 632
15 16 0 0 671
15 16 0 1 672
15 17 0 0 711
15 17 0 1 712
15 18 0 0 751
15 18 0 1 752
15 19 0 0 791
15 19 0 1 792
16 0 0 0 33
16 0 0 1 34
16 1 0 0 73
16 1 0 1 74
16 2 0 0 113
16 2 0 1 114
16 3 0 0 153
16 3 0 1 154
16 4 0 0 193
16 4 0 1 194
16 5 0 0 233
16 5 0 1 234
16 6 0 0 273
16 6 0 1 274
16 7 0 0 313
16 7 0 1 314
16 8 0 0 353
16 8 0 1 354
16 9 0 0 393
16 9 0 1 394
16 10 0 0 433
16 10 0 1 434
16 11 0 0 473
16 11 0 1 474
16 12 0 0 513
16 12 0 1 514
16 13 0 0 553
16 13 0 1 554
16 14 0 0 593
16 14 0 1 594
16 15 0 0 633
16 15 0 1 634
16 16 0 0 673
16 16 0 1 674
16 17 0 0 713
16 17 0 1 714
16 18 0 0 753
16 18 0 1 754
16 19 0 0 793
16 19 0 1 794
17 0 0 0 35
17 0 0 1 36
17 1 0 0 75
17 1 0 1 76
17 2 0 0 115
17 2 0 1 116
17 3 0 0 155
17 3 0 1 156
17 4 0 0 195
17 4 0 1 196
17 5 0 0 235
17 5 0 1 236
17 6 0 0 275
17 6 0 1 276
17 7 0 0 315
17 7 0 1 316
17 8 0 0 355
17 8 0 1 356
17 9 0 0 395
17 9 0 1 396
17 10 0 0 435
17 10 0 1 436
17 11 0 0 475
17 11 0 1 476
17 12 0 0 515
17 12 0 1 516
17 13 0 0 555
17 13 0 1 556
17 14 0 0 595
17 14 0 1 596
17 15 0 0 635
17 15 0 1 636
17 16 0 0 675
17 16 0 1 676
17 17 0 0 715
17 17 0 1 716
17 18 0 0 755
17 18 0 1 756
17 19 0 0 795
17 19 0 1 796
18 0 0 0 37
18 0 0 1 38
18 1 0 0 77
18 1 0 1 78
18 2 0 0 117
18 2 0 1 118
18 3 0 0 157
18 3 0 1 158
18 4 0 0 197
18 4 0 1 198
18 5 0 0 237
18 5 0 1 238
18 6 0 0 277
18 6 0 1 278
18 7 0 0 317
18 7 0 1 318
18 8 0 0 357
18 8 0 1 358
18 9 0 0 397
18 9 0 1 398
18 10 0 0 437
18 10 0 1 438
18 11 0 0 477
18 11 0 1 478
18 12 0 0 517
18 12 0 1 518
18 13 0 0 557
18 13 0 1 558
18 14 0 0 597
18 14 0 1 598
18 15 0 0 637
18 15 0 1 638
18 16 0 0 677
18 16 0 1 678
18 17 0 0 717
18 17 0 1 718
18 18 0 0 757
18 18 0 1 758
18 19 0 0 797
18 19 0 1 798
19 0 0 0 39
19 0 0 1 40
19 1 0 0 79
19 1 0 1 80
19 2 0 0 119
19 2 0 1 120
19 3 0 0 159
19 3 0 1 160
19 4 0 0 199
19 4 0 1 200
19 5 0 0 239
19 5 0 1 240
19 6 0 0 279
19 6 0 1 280
19 7 0 0 319
19 7 0 1 320
19 8 0 0 359
19 8 0 1 360
19 9 0 0 399
19 9 0 1 400
19 10 0 0 439
19 10 0 1 440
19 11 0 0 479
19 11 0 1 480
19 12 0 0 519
19 12 0 1 520
19 13 0 0 559
19 13 0 1 560
19 14 0 0 599
19 14 0 1 600
19 15 0 0 639
19 15 0 1 640
19 16 0 0 679
19 16 0 1 680
19 17 0 0 719
19 17 0 1 720
19 18 0 0 759
19 18 0 1 760
19 19 0 0 799
19 19 0 1 800
############################################################
############################################################
# Current time step                      : 1500000
# Total number of measurements           : 50000
# Average temperature of the measurement : 300.318
# Boltzmann constant under current units : 8.61734e-05
# basis vector A1 = [2.52987 0 0]
# basis vector A2 = [1.26494 2.19093 0]
# basis vector A3 = [0 0 4.13128]
############################################################
# qx	 qy 	 qz 		 Phi(q)
0 0 0 13.5714 0 -4.90814 0 0.105038 0 -13.5714 0 4.90814 0 -0.105038 0 -4.90814 0 25.2184 0 -0.000893626 0 4.90814 0 -25.2184 0 0.000893626 0 0.105038 0 -0.000893626 0 2.47502 0 -0.105038 0 0.000893626 0 -2.47502 0 -13.5714 0 4.90814 0 -0.105038 0 13.5714 0 -4.90814 0 0.105038 0 4.90814 0 -25.2184 0 0.000893626 0 -4.90814 0 25.2184 0 -0.000893626 0 -0.105038 0 0.000893626 0 -2.47502 0 0.105038 0 -0.000893626 0 2.47502 0
0 0.05 0 11.3344 1.14714e-11 -4.48254 1.32439 -0.0782922 0.0244099 -10.5823 1.07002 4.15414 -1.88341 0.0738138 -0.0287025 -4.48254 -1.32439 9.12149 -2.78932e-12 -0.0153923 0.0211847 4.39942 0.631879 -8.94507 0.5304 0.0102229 -0.0226239 -0.0782922 -0.0244099 -0.0153923 -0.0211847 1.46656 -1.65986e-14 0.0781641 0.0085008 0.0171135 0.0254845 -1.45834 0.152617 -10.5823 -1.07002 4.39942 -0.631879 0.0781641 -0.0085008 11.1849 1.04581e-11 -4.63989 1.1383 -0.0769588 0.0196367 4.15414 1.88341 -8.94507 -0.5304 0.0171135 -0.0254845 -4.63989 -1.1383 9.31258 -2.63975e-12 -0.012198 0.0260111 0.0738138 0.0287025 0.0102229 0.0226239 -1.45834 -0.152617 -0.0769588 -0.0196367 -0.012198 -0.0260111 1.46634 5.52373e-14
0 0.1 0 5.32915 -1.05852e-14 -0.765186 0.177011 0.0112479 0.00264761 -3.96095 0.810972 0.311068 -0.564138 -0.0075998 0.00968932 -0.765186 -0.177011 6.63951 -4.43069e-14 -0.0195748 -0.00061193 0.374448 -0.192387 -6.06294 0.672826 0.0164684 -0.0142576 0.0112479 -0.00264761 -0.0195748 0.00061193 0.683055 -6.04705e-15 -0.0148729 -0.00524277 0.0176157 -0.00330394 -0.658094 0.137514 -3.96095 -0.810972 0.374448 0.192387 -0.0148729 0.00524277 5.26815 -7.60871e-15 -0.818898 -0.0195989 0.0161322 0.00405668 0.311068 0.564138 -6.06294 -0.672826 0.0176157 0.00330394 -0.818898 0.0195989 6.52363 -6.24228e-14 -0.0212671 0.00724178 -0.0075998 -0.00968932 0.0164684 0.0142576 -0.658094 -0.137514 0.0161322 -0.00405668 -0.0212671 -0.00724178 0.683073 -5.93973e-15
0 0.15 0 12.6934 -1.69975e-10 -0.935279 -0.237991 0.0524852 0.00662198 -11.5211 4.52572 0.442775 -1.50448 -0.0539009 0.0140823 -0.935279 0.237991 5.92102 -1.36476e-10 0.0158541 0.00410645 0.65318 -0.609368 -4.70283 0.469619 -0.0125141 -0.00590587 0.0524852 -0.00662198 0.0158541 -0.00410645 0.888023 3.89716e-14 -0.0463946 0.0246328 -0.0176354 0.0116885 -0.831737 0.260154 -11.5211 -4.52572 0.65318 0.609368 -0.0463946 -0.0246328 12.7367 -2.09633e-10 -1.05904 1.16453 0.0560975 0.00900405 0.442775 1.50448 -4.70283 -0.469619 -0.0176354 -0.0116885 -1.05904 -1.16453 6.01879 -8.06188e-11 0.0266164 0.0152212 -0.0539009 -0.0140823 -0.0125141 0.00590587 -0.831737 -0.260154 0.0560975 -0.00900405 0.0266164 -0.0152212 0.887811 4.9071e-14
0 0.2 0 7.02788 2.02749e-14 -0.391458 -0.298773 0.023757 0.00551716 -5.2714 2.68821 0.140362 -0.51223 -0.0332981 -0.00075772 -0.391458 0.298773 10.9562 8.68654e-15 0.0410612 -0.0189809 -0.126664 -0.580939 -9.34961 1.62807 -0.0518792 0.0224763 0.023757 -0.00551716 0.0410612 0.0189809 1.36945 3.16801e-15 -0.0221283 0.0147409 -0.0472232 -0.0158992 -1.23696 0.509662 -5.2714 -2.68821 -0.126664 0.580939 -0.0221283 -0.0147409 7.08302 1.51871e-14 -0.552982 -0.0194502 0.0257544 -0.00219097 0.140362 0.51223 -9.34961 -1.62807 -0.0472232 0.0158992 -0.552982 0.0194502 10.3391 5.99486e-16 0.0615852 -0.0239299 -0.0332981 0.00075772 -0.0518792 -0.0224763 -1.23696 -0.509662 0.0257544 0.00219097 0.0615852 0.0239299 1.37102 4.01941e-15
0 0.25 0 15.2277 7.29622e-15 -2.0302 0.374288 0.0737644 -0.0557002 -10.0434 5.80165 0.479471 -1.49731 -0.0332429 0.109466 -2.0302 -0.374288 20.8676 -4.25906e-14 0.0937455 0.0290678 0.633691 -2.65597 -17.9743 4.16373 -0.0927264 0.0176967 0.0737644 0.0557002 0.0937455 -0.0290678 1.37039 -1.53026e-15 -0.160946 0.0530914 -0.0882816 -0.03142 -1.13219 0.56389 -10.0434 -5.80165 0.633691 2.65597 -0.160946 -0.0530914 14.265 1.9721e-14 -2.28832 -0.775912 0.150295 0.00187356 0.479471 1.49731 -17.9743 -4.16373 -0.0882816 0.03142 -2.28832 0.775912 20.5996 -3.63363e-14 0.0795385 -0.0938854 -0.0332429 -0.109466 -0.0927264 -0.0176967 -1.13219 -0.56389 0.150295 -0.00187356 0.0795385 0.0938854 1.37456 -2.65494e-15
0 0.3 0 10.9416 -3.40846e-16 -0.892075 -0.365091 0.025521 0.00375461 -5.92864 4.2038 -0.604242 -0.942681 -0.0488111 0.0360934 -0.892075 0.365091 9.34036 -2.49654e-15 0.0456899 0.0237497 -0.620338 -0.815242 -6.15217 0.929607 -0.0453001 -0.00549345 0.025521 -0.00375461 0.0456899 -0.0237497 1.88463 -2.93296e-16 -0.0625367 0.0266959 -0.0319516 -0.00389896 -1.19101 0.663128 -5.92864 -4.2038 -0.620338 0.815242 -0.0625367 -0.0266959 11.1759 5.66696e-16 -0.959725 0.361514 0.0286268 -0.0154391 -0.604242 0.942681 -6.15217 -0.929607 -0.0319516 0.00389896 -0.959725 -0.361514 9.15057 -2.96072e-15 0.0325634 -0.0375923 -0.0488111 -0.0360934 -0.0453001 0.00549345 -1.19101 -0.663128 0.0286268 0.0154391 0.0325634 0.0375923 1.89102 -6.65459e-16
0 0.35 0 12.3227 2.72697e-15 -1.0825 -0.171792 0.052035 -0.00763868 -6.16517 4.84424 -0.54926 -1.04399 0.00847261 0.0733095 -1.0825 0.171792 12.1865 5.56266e-15 0.0537794 -0.00934233 -0.501727 -0.995493 -8.95115 1.81018 -0.0428817 0.00353809 0.052035 0.00763868 0.0537794 0.00934233 0.738349 -6.45399e-17 -0.0105153 0.0637308 -0.0644199 0.0943965 -0.294769 0.175162 -6.16517 -4.84424 -0.501727 0.995493 -0.0105153 -0.0637308 12.3217 -6.22925e-15 -1.07185 0.0891448 0.052458 0.0220299 -0.54926 1.04399 -8.95115 -1.81018 -0.0644199 -0.0943965 -1.07185 -0.0891448 12.3045 -8.51899e-16 0.100114 0.0441493 0.00847261 -0.0733095 -0.0428817 -0.00353809 -0.294769 -0.175162 0.052458 -0.0220299 0.100114 -0.0441493 0.742669 -7.34035e-16
0 0.4 0 5.64266 4.36185e-16 -0.726352 0.0138061 0.00328555 -0.00525579 -1.36953 1.13792 -0.725709 -0.357501 -0.0164406 0.0170279 -0.726352 -0.0138061 15.6717 -1.86985e-14 0.0836481 -0.163749 -0.696742 -0.263413 -10.8746 1.03595 -0.0204169 0.170058 0.00328555 0.00525579 0.0836481 0.163749 0.827937 -7.74801e-16 0.0209764 0.0509459 0.0216458 0.0925263 -0.517085 0.251788 -1.36953 -1.13792 -0.696742 0.263413 0.0209764 -0.0509459 5.6374 7.5022e-16 -0.793764 0.014801 0.00472572 0.0575547 -0.725709 0.357501 -10.8746 -1.03595 0.0216458 -0.0925263 -0.793764 -0.014801 15.4701 3.62924e-15 0.0321763 0.107833 -0.0164406 -0.0170279 -0.0204169 -0.170058 -0.517085 -0.251788 0.00472572 -0.0575547 0.0321763 -0.107833 0.826525 -4.66115e-16
0 0.45 0 5.7715 -6.45112e-16 -1.10878 0.0398361 -0.0117271 0.0639566 -0.76101 0.401201 -1.0165 0.0114445 0.0581247 -0.0513065 -1.10878 -0.0398361 11.8228 3.27045e-15 -0.109242 -0.0129652 -1.11112 0.0459244 -6.55509 0.396989 0.0439765 -0.0832021 -0.0117271 -0.0639566 -0.109242 0.0129652 1.14883 9.76792e-17 0.0989158 -0.0214935 0.127437 0.0798475 -0.711272 0.204491 -0.76101 -0.401201 -1.11112 -0.0459244 0.0989158 0.0214935 5.87365 -1.89493e-15 -1.13245 0.0721004 -0.0314841 0.0281824 -1.0165 -0.0114445 -6.55509 -0.396989 0.127437 -0.0798475 -1.13245 -0.0721004 11.7366 6.89924e-15 -0.165767 0.0864522 0.0581247 0.0513065 0.0439765 0.0832021 -0.711272 -0.204491 -0.0314841 -0.0281824 -0.165767 -0.0864522 1.14835 7.9199e-17
0 0.5 0 24.2148 0 -1.59573 0 -0.149084 0 -16.6841 0 -1.01805 0 0.137239 0 -1.59573 0 13.7472 0 0.00789882 0 -1.5236 0 -7.22676 0 0.0548161 0 -0.149084 0 0.00789882 0 0.39899 0 0.208983 0 0.0788848 0 -0.259977 0 -16.6841 0 -1.5236 0 0.208983 0 24.4767 0 -2.12011 0 -0.219676 0 -1.01805 0 -7.22676 0 0.0788848 0 -2.12011 0 13.7566 0 -0.0931245 0 0.137239 0 0.0548161 0 -0.259977 0 -0.219676 0 -0.0931245 0 0.39739 0
0 0.55 0 5.7715 2.77917e-16 -1.10878 -0.0398361 -0.0117271 -0.0639566 -0.76101 -0.401201 -1.0165 -0.0114445 0.0581247 0.0513065 -1.10878 0.0398361 11.8228 7.43466e-15 -0.109242 0.0129652 -1.11112 -0.0459244 -6.55509 -0.396989 0.0439765 0.0832021 -0.0117271 0.0639566 -0.109242 -0.0129652 1.14883 1.1666e-15 0.0989158 0.0214935 0.127437 -0.0798475 -0.711272 -0.204491 -0.76101 0.401201 -1.11112 0.0459244 0.0989158 -0.0214935 5.87365 2.7354e-15 -1.13245 -0.0721004 -0.0314841 -0.0281824 -1.0165 0.0114445 -6.55509 0.396989 0.127437 0.0798475 -1.13245 0.0721004 11.7366 -2.46548e-15 -0.165767 -0.0864522 0.0581247 -0.0513065 0.0439765 -0.0832021 -0.711272 0.204491 -0.0314841 0.0281824 -0.165767 0.0864522 1.14835 -1.01735e-16
