############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 800
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 2
# dimension of the FFT mesh                : 20 x 20 x 1
# number of wait steps before measurement  : 1000000
# frequency of the measurement             : 10
# output result after this many measurement: 50000
# number of processors used by this run    : 1
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
20 20 1 2
# l1 l2 l3 k atom_id
12 9 0 1 386
12 10 0 0 425
12 10 0 1 426
12 11 0 0 465
12 11 0 1 466
12 12 0 0 505
12 12 0 1 506
12 13 0 0 545
12 13 0 1 546
12 14 0 0 585
12 14 0 1 586
12 15 0 0 625
12 15 0 1 626
12 16 0 0 665
12 16 0 1 666
12 17 0 0 705
12 17 0 1 706
12 18 0 0 745
12 18 0 1 746
12 19 0 0 785
12 19 0 1 786
13 0 0 0 27
13 0 0 1 28
13 1 0 0 67
13 1 0 1 68
13 2 0 0 107
13 2 0 1 108
13 3 0 0 147
13 3 0 1 148
13 4 0 0 187
13 4 0 1 188
13 5 0 0 227
13 5 0 1 228
13 6 0 0 267
13 6 0 1 268
13 7 0 0 307
13 7 0 1 308
13 8 0 0 347
13 8 0 1 348
13 9 0 0 387
13 9 0 1 388
13 10 0 0 427
13 10 0 1 428
13 11 0 0 467
13 11 0 1 468
13 12 0 0 507
13 12 0 1 508
13 13 0 0 547
13 13 0 1 548
13 14 0 0 587
13 14 0 1 588
13 15 0 0 627
13 15 0 1 628
13 16 0 0 667
13 16 0 1 668
13 17 0 0 707
13 17 0 1 708
13 18 0 0 747
13 18 0 1 748
13 19 0 0 787
13 19 0 1 788
14 0 0 0 29
14 0 0 1 30
14 1 0 0 69
14 1 0 1 70
14 2 0 0 109
14 2 0 1 110
14 3 0 0 149
14 3 0 1 150
14 4 0 0 189
14 4 0 1 190
14 5 0 0 229
14 5 0 1 230
14 6 0 0 269
14 6 0 1 270
14 7 0 0 309
14 7 0 1 310
14 8 0 0 349
14 8 0 1 350
14 9 0 0 389
14 9 0 1 390
14 10 0 0 429
14 10 0 1 430
14 11 0 0 469
14 11 0 1 470
14 12 0 0 509
14 12 0 1 510
14 13 0 0 549
14 13 0 1 550
14 14 0 0 589
14 14 0 1 590
14 15 0 0 629
14 15 0 1 630
14 16 0 0 669
14 16 0 1 670
14 17 0 0 709
14 17 0 1 710
14 18 0 0 749
14 18 0 1 750
14 19 0 0 789
14 19 0 1 790
15 0 0 0 31
15 0 0 1 32
15 1 0 0 71
15 1 0 1 72
15 2 0 0 111
15 2 0 1 112
15 3 0 0 151
15 3 0 1 152
15 4 0 0 191
15 4 0 1 192
15 5 0 0 231
15 5 0 1 232
15 6 0 0 271
15 6 0 1 272
15 7 0 0 311
15 7 0 1 312
15 8 0 0 351
15 8 0 1 352
15 9 0 0 391
15 9 0 1 392
15 10 0 0 431
15 10 0 1 432
15 11 0 0 471
15 11 0 1 472
15 12 0 0 511
15 12 0 1 512
15 13 0 0 551
15 13 0 1 552
15 14 0 0 591
15 14 0 1 592
15 15 0 0 631
15 15 0 1 632
15 16 0 0 671
15 16 0 1 672
15 17 0 0 711
15 17 0 1 712
15 18 0 0 751
15 18 0 1 752
15 19 0 0 791
15 19 0 1 792
16 0 0 0 33
16 0 0 1 34
16 1 0 0 73
16 1 0 1 74
16 2 0 0 113
16 2 0 1 114
16 3 0 0 153
16 3 0 1 154
16 4 0 0 193
16 4 0 1 194
16 5 0 0 233
16 5 0 1 234
16 6 0 0 273
16 6 0 1 274
16 7 0 0 313
16 7 0 1 314
16 8 0 0 353
16 8 0 1 354
16 9 0 0 393
16 9 0 1 394
16 10 0 0 433
16 10 0 1 434
16 11 0 0 473
16 11 0 1 474
16 12 0 0 513
16 12 0 1 514
16 13 0 0 553
16 13 0 1 554
16 14 0 0 593
16 14 0 1 594
16 15 0 0 633
16 15 0 1 634
16 16 0 0 673
16 16 0 1 674
16 17 0 0 713
16 17 0 1 714
16 18 0 0 753
16 18 0 1 754
16 19 0 0 793
16 19 0 1 794
17 0 0 0 35
17 0 0 1 36
17 1 0 0 75
17 1 0 1 76
17 2 0 0 115
17 2 0 1 116
17 3 0 0 155
17 3 0 1 156
17 4 0 0 195
17 4 0 1 196
17 5 0 0 235
17 5 0 1 236
17 6 0 0 275
17 6 0 1 276
17 7 0 0 315
17 7 0 1 316
17 8 0 0 355
17 8 0 1 356
17 9 0 0 395
17 9 0 1 396
17 10 0 0 435
17 10 0 1 436
17 11 0 0 475
17 11 0 1 476
17 12 0 0 515
17 12 0 1 516
17 13 0 0 555
17 13 0 1 556
17 14 0 0 595
17 14 0 1 596
17 15 0 0 635
17 15 0 1 636
17 16 0 0 675
17 16 0 1 676
17 17 0 0 715
17 17 0 1 716
17 18 0 0 755
17 18 0 1 756
17 19 0 0 795
17 19 0 1 796
18 0 0 0 37
18 0 0 1 38
18 1 0 0 77
18 1 0 1 78
18 2 0 0 117
18 2 0 1 118
18 3 0 0 157
18 3 0 1 158
18 4 0 0 197
18 4 0 1 198
18 5 0 0 237
18 5 0 1 238
18 6 0 0 277
18 6 0 1 278
18 7 0 0 317
18 7 0 1 318
18 8 0 0 357
18 8 0 1 358
18 9 0 0 397
18 9 0 1 398
18 10 0 0 437
18 10 0 1 438
18 11 0 0 477
18 11 0 1 478
18 12 0 0 517
18 12 0 1 518
18 13 0 0 557
18 13 0 1 558
18 14 0 0 597
18 14 0 1 598
18 15 0 0 637
18 15 0 1 638
18 16 0 0 677
18 16 0 1 678
18 17 0 0 717
18 17 0 1 718
18 18 0 0 757
18 18 0 1 758
18 19 0 0 797
18 19 0 1 798
19 0 0 0 39
19 0 0 1 40
19 1 0 0 79
19 1 0 1 80
19 2 0 0 119
19 2 0 1 120
19 3 0 0 159
19 3 0 1 160
19 4 0 0 199
19 4 0 1 200
19 5 0 0 239
19 5 0 1 240
19 6 0 0 279
19 6 0 1 280
19 7 0 0 319
19 7 0 1 320
19 8 0 0 359
19 8 0 1 360
19 9 0 0 399
19 9 0 1 400
19 10 0 0 439
19 10 0 1 440
19 11 0 0 479
19 11 0 1 480
19 12 0 0 519
19 12 0 1 520
19 13 0 0 559
19 13 0 1 560
19 14 0 0 599
19 14 0 1 600
19 15 0 0 639
19 15 0 1 640
19 16 0 0 679
19 16 0 1 680
19 17 0 0 719
19 17 0 1 720
19 18 0 0 759
19 18 0 1 760
19 19 0 0 799
19 19 0 1 800
############################################################
############################################################
# Current time step                      : 1500000
# Total number of measurements           : 50000
# Average temperature of the measurement : 298.386
# Boltzmann constant under current units : 8.61734e-05
# basis vector A1 = [2.52795 0 0]
# basis vector A2 = [1.26397 2.18927 0]
# basis vector A3 = [0 0 4.12814]
############################################################
# qx	 qy 	 qz 		 Phi(q)
0 0 0 25.3916 0 -13.4653 0 0.763799 0 -25.3916 0 13.4653 0 -0.763799 0 -13.4653 -0 28.7374 0 -0.431876 0 13.4653 0 -28.7374 -0 0.431876 0 0.763799 0 -0.431876 0 1.75446 0 -0.763799 0 0.431876 0 -1.75446 0 -25.3916 0 13.4653 0 -0.763799 0 25.3916 0 -13.4653 0 0.763799 0 13.4653 -0 -28.7374 -0 0.431876 0 -13.4653 -0 28.7374 -0 -0.431876 0 -0.763799 0 0.431876 0 -1.75446 0 0.763799 0 -0.431876 0 1.75446 0
0 0.05 0 5.04285 7.3038e-12 -0.579613 -0.986515 0.00352877 0.0651538 -4.8947 0.556464 0.59022 0.85732 -0.00513449 -0.0654991 -0.579613 0.986515 11.5994 -7.2077e-11 0.0593417 0.246116 0.445019 -1.18817 -11.4691 0.658431 -0.0652736 -0.24089 0.00352877 -0.0651538 0.0593417 -0.246116 1.94587 -1.48632e-11 -0.00704447 0.070864 -0.0463259 0.257531 -1.93466 0.201754 -4.8947 -0.556464 0.445019 1.18817 -0.00704447 -0.070864 5.06617 9.85334e-12 -0.52734 -1.07527 0.0119373 0.069459 0.59022 -0.85732 -11.4691 -0.658431 -0.0463259 -0.257531 -0.52734 1.07527 11.5824 -7.49578e-11 0.0535893 0.249799 -0.00513449 0.0654991 -0.0652736 0.24089 -1.93466 -0.201754 0.0119373 -0.069459 0.0535893 -0.249799 1.94502 -9.92072e-12
0 0.1 0 7.78428 3.76937e-13 0.590028 0.32475 -0.141091 0.0977637 -7.28858 1.7459 -0.66694 -0.580353 0.115942 -0.113637 0.590028 -0.32475 8.65306 7.0704e-13 -0.149944 -0.0360366 -0.56747 0.297145 -8.29532 0.951662 0.146664 -0.006336 -0.141091 -0.0977637 -0.149944 0.0360366 1.55606 1.89242e-13 0.16178 0.0568475 0.141756 -0.0409909 -1.51291 0.316049 -7.28858 -1.7459 -0.56747 -0.297145 0.16178 -0.0568475 7.75761 3.93952e-13 0.453725 0.555002 -0.14178 0.0880364 -0.66694 0.580353 -8.29532 -0.951662 0.141756 0.0409909 0.453725 -0.555002 8.4736 6.34907e-13 -0.126604 -0.0160286 0.115942 0.113637 0.146664 0.006336 -1.51291 -0.316049 -0.14178 -0.0880364 -0.126604 0.0160286 1.55604 1.72509e-13
0 0.15 0 13.9862 6.03136e-13 0.144603 -1.17718 0.159989 -0.293177 -12.4504 4.41148 -0.332627 0.217885 -0.0633749 0.320195 0.144603 1.17718 12.3783 1.15105e-13 0.0164221 0.0865639 -0.846081 -1.51703 -11.3283 1.51146 -0.0273438 -0.0740493 0.159989 0.293177 0.0164221 -0.0865639 1.50625 7.6746e-14 -0.254968 -0.208066 0.0125322 0.101903 -1.42742 0.445874 -12.4504 -4.41148 -0.846081 1.51703 -0.254968 0.208066 14.156 6.43442e-13 0.193131 -0.562786 0.17434 -0.280666 -0.332627 -0.217885 -11.3283 -1.51146 0.0125322 -0.101903 0.193131 0.562786 12.0874 1.80653e-14 0.00383754 0.103665 -0.0633749 -0.320195 -0.0273438 0.0740493 -1.42742 -0.445874 0.17434 0.280666 0.00383754 -0.103665 1.50925 6.35708e-14
0 0.2 0 10.1892 3.08993e-13 -0.855968 -0.152134 -0.280999 0.286819 -8.25528 4.23277 0.212504 -1.21542 0.123091 -0.327592 -0.855968 0.152134 7.3998 -2.94843e-14 -0.0420698 0.116152 0.403077 -0.646111 -5.82467 0.933194 -0.00803101 -0.113084 -0.280999 -0.286819 -0.0420698 -0.116152 6.3096 2.0505e-13 0.376913 0.0905578 -0.0416078 0.0783983 -5.76553 2.38525 -8.25528 -4.23277 0.403077 0.646111 0.376913 -0.0905578 10.1032 3.34652e-13 -0.946275 0.741441 -0.275156 0.225597 0.212504 1.21542 -5.82467 -0.933194 -0.0416078 -0.0783983 -0.946275 -0.741441 7.39963 -6.46737e-15 0.0825518 0.0479151 0.123091 0.327592 -0.00803101 0.113084 -5.76553 -2.38525 -0.275156 -0.225597 0.0825518 -0.0479151 6.30827 1.80516e-13
0 0.25 0 6.36996 -6.09987e-15 -0.519336 -0.596583 -0.012461 0.0313611 -3.91369 2.55508 -0.323744 -0.373219 0.0105484 -0.027855 -0.519336 0.596583 11.0192 -5.99093e-14 0.0619166 0.0608705 -0.505992 -0.727229 -8.10065 0.763923 -0.0593561 0.00573072 -0.012461 -0.0313611 0.0619166 -0.0608705 1.1353 -2.44892e-15 -0.0253034 0.00265229 0.0165018 0.0190282 -0.956837 0.48221 -3.91369 -2.55508 -0.505992 0.727229 -0.0253034 -0.00265229 6.40161 6.70135e-15 -0.548962 0.25892 0.02174 -0.0204969 -0.323744 0.373219 -8.10065 -0.763923 0.0165018 -0.0190282 -0.548962 -0.25892 11.0047 2.60393e-14 -0.0263655 0.00289733 0.0105484 0.027855 -0.0593561 -0.00573072 -0.956837 -0.48221 0.02174 0.0204969 -0.0263655 -0.00289733 1.13721 -2.28826e-16
0 0.3 0 12.4499 2.06727e-14 -1.06381 -0.766439 -0.0944372 -0.203126 -7.30617 5.36655 -0.477738 -0.873041 0.102138 0.121083 -1.06381 0.766439 7.71706 -1.24529e-15 -0.0761048 0.053561 -0.473725 -1.01837 -4.83826 0.81164 -0.061385 -0.0212822 -0.0944372 0.203126 -0.0761048 -0.053561 1.87442 1.55654e-15 -0.0137183 -0.0900467 0.00498105 0.0252313 -0.448723 0.256618 -7.30617 -5.36655 -0.473725 1.01837 -0.0137183 0.0900467 12.3872 5.77349e-15 -0.956224 0.553501 -0.0539443 -0.0131682 -0.477738 0.873041 -4.83826 -0.81164 0.00498105 -0.0252313 -0.956224 -0.553501 7.75496 2.40152e-15 -0.0328866 -0.00226491 0.102138 -0.121083 -0.061385 0.0212822 -0.448723 -0.256618 -0.0539443 0.0131682 -0.0328866 0.00226491 1.85028 2.79639e-15
0 0.35 0 17.7335 -7.94278e-15 -2.5986 -0.856304 -0.0798288 0.0408738 -11.7958 10.2725 1.02348 -1.84436 0.0541937 -0.0083896 -2.5986 0.856304 17.4629 -1.7091e-15 -0.060174 -0.00469668 0.648085 -2.72096 -14.3772 3.21242 0.0186099 -0.0111928 -0.0798288 -0.0408738 -0.060174 0.00469668 0.512818 1.84348e-16 0.0807648 -0.0436642 0.0547771 -0.0320365 -0.333388 0.18854 -11.7958 -10.2725 0.648085 2.72096 0.0807648 0.0436642 18.0604 -7.08095e-15 -2.20702 -0.118468 -0.0387809 -0.0383404 1.02348 1.84436 -14.3772 -3.21242 0.0547771 0.0320365 -2.20702 0.118468 17.4578 8.86868e-15 -0.0498005 -0.0121396 0.0541937 0.0083896 0.0186099 0.0111928 -0.333388 -0.18854 -0.0387809 0.0383404 -0.0498005 0.0121396 0.510359 1.97608e-16
0 0.4 0 6.57672 -4.26946e-16 -0.440994 -0.0651081 -0.00944689 -0.00873573 -2.07039 1.43525 -0.52562 -0.263152 0.0390252 0.0265294 -0.440994 0.0651081 7.31879 1.50406e-15 0.0174065 0.0294705 -0.537736 -0.287465 -4.07562 0.545918 -0.00677187 -0.0293028 -0.00944689 0.00873573 0.0174065 -0.0294705 0.88103 -6.67781e-17 -0.00855399 -0.0309286 -0.0255777 0.0250831 -0.526396 0.260639 -2.07039 -1.43525 -0.537736 0.287465 -0.00855399 0.0309286 6.63939 6.17729e-17 -0.467669 0.145318 -0.00908965 -0.00573236 -0.52562 0.263152 -4.07562 -0.545918 -0.0255777 -0.0250831 -0.467669 -0.145318 7.32078 3.80415e-15 -0.0301949 0.0254013 0.0390252 -0.0265294 -0.00677187 0.0293028 -0.526396 -0.260639 -0.00908965 0.00573236 -0.0301949 -0.0254013 0.87264 -1.12521e-16
0 0.45 0 9.06033 -1.72369e-15 -1.36351 -0.0938284 -0.0825564 0.095773 -3.46783 2.04716 -1.08728 0.0230481 0.0124186 -0.108169 -1.36351 0.0938284 11.5975 8.33719e-14 0.420494 -0.212484 -1.12655 -0.25944 -6.90129 0.446369 -0.37225 0.347282 -0.0825564 -0.095773 0.420494 0.212484 2.01401 1.36292e-14 0.0348841 0.101255 -0.327582 -0.245071 -1.66377 0.49737 -3.46783 -2.04716 -1.12655 0.25944 0.0348841 -0.101255 9.0615 -5.21861e-16 -1.24203 0.0545513 -0.0567902 0.11484 -1.08728 -0.0230481 -6.90129 -0.446369 -0.327582 0.245071 -1.24203 -0.0545513 11.6432 5.90579e-14 0.302404 -0.289641 0.0124186 0.108169 -0.37225 -0.347282 -1.66377 -0.49737 -0.0567902 -0.11484 0.302404 0.289641 2.05683 1.51151e-14
0 0.5 0 7.74559 0 -1.02388 0 -0.00441745 0 -2.71088 0 -0.872558 0 0.0215308 0 -1.02388 0 29.3682 0 -0.155016 0 -0.955534 0 -23.5145 0 0.207737 0 -0.00441745 0 -0.155016 0 0.659846 0 0.00135223 0 0.183027 0 -0.553892 0 -2.71088 0 -0.955534 0 0.00135223 0 8.11994 0 -1.18996 0 0.000346104 0 -0.872558 0 -23.5145 0 0.183027 0 -1.18996 0 29.059 0 -0.206011 0 0.0215308 0 0.207737 0 -0.553892 0 0.000346104 0 -0.206011 0 0.656688 0
0 0.55 0 9.06033 -1.04762e-15 -1.36351 0.0938284 -0.0825564 -0.095773 -3.46783 -2.04716 -1.08728 -0.0230481 0.0124186 0.108169 -1.36351 -0.0938284 11.5975 -6.20932e-14 0.420494 0.212484 -1.12655 0.25944 -6.90129 -0.446369 -0.37225 -0.347282 -0.0825564 0.095773 0.420494 -0.212484 2.01401 -1.1066e-14 0.0348841 -0.101255 -0.327582 0.245071 -1.66377 -0.49737 -3.46783 2.04716 -1.12655 -0.25944 0.0348841 0.101255 9.0615 -7.1031e-16 -1.24203 -0.0545513 -0.0567902 -0.11484 -1.08728 0.0230481 -6.90129 0.446369 -0.327582 -0.245071 -1.24203 0.0545513 11.6432 -4.86807e-14 0.302404 0.289641 0.0124186 -0.108169 -0.37225 0.347282 -1.66377 0.49737 -0.0567902 0.11484 0.302404 -0.289641 2.05683 -1.1983e-14
